title	alias	N0	lambda	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55
Die Brieftaube		44319	-0.012455140955891068	39325			37694	37644	36980	36893	35943	35837	35148	35131	34282	34151	33602	33570	32796	32889	31855	31857	31300	31317	30638	30586	29720	29616	28960	28916	28141	28058	27558	27518	26792	26708	26155	26120	27422	25510	24867	24810	24099	24003	23445	23309	22645	22571	22060	21998
IHK WirtschaftsForum - Unternehmermagazin		74469	0.001586341813788039	66922			68665	68981	69754	70714	71631	74859	75278	76622	77958	79643	80167	80978	82396	83215	84251	85178	86262	86571	86384	84225	82828	81641	79868	80349	80509	78662	78969	78466	67556	67791	71152	73029	78040	87001	83915	77224	77482	76899	76072	78918	82457	81240	80709	82078
Mobil - Das Rheuma-Magazin		174977	0.003439944731466683	186448			197206	189166	192110	194164	197080		188822	191422	194178	179282	182254	185460	188862	177606	181141	185108	193309	180215	184090	188266	191577	183560	187800	191929	196859	189415	194145	198274	203621	194617	199829	204817	209383	202275	205849	210440	215397	210302	210611	215214	219652	211247	214924	218642
markt + wirtschaft		180287	-0.031030526994020566					109133	114000	115500	112497	112875	114275	114795	114895	80220	80410	73740	74240	74320	74420	74920	75520	75520	75520		77420																							
Märklin Magazin		102271	-0.008593818575794394	88281			85993	86950	86137	86613	85851	106478	98351	93244	72853	90594	88563	90905	75639		84546	87959	73489	85155	80575	80984	66121		70151	71649	61564	75580	75357	72486	74785	71895	73535	71823	72244	70725	71662	68353	70291	64740	67532	64852	65697	64416	63655	62103
Forschung & Lehre		18845	0.009518886548131711	19128			20227	19988	20309	21422	22285	22337	22730	23153	23264	23210	23632	23857	24181	23798	24173	24564	24938	24734	25163	25592	25991	25746	26219	26883	27181	26952	27653	27982	28135	28096	28441	28998	29246	28672	29102	29420	29806	29797	29908	30293	30362	30121	30553	30977
NWB Steuer- und Wirtschaftsrecht		69853	-0.018149996129779664	59020			57873	55322	54564	54031	53738	51596	50882	50168	49634	46806	46127	45661	45426	43385	42815	42424	42365	40483	40189	39865	39836	37317	36610	36300	35983	34071	33723	33399	33330	32275	31919	31522	31468	30779	30305	30006	29898	29216	28669	28418	28276	27598	27060	26712
Neue juristische Wochenschrift		57577	-0.010666299734707048	51249			50773	48870	48989	48377	48377	47153	47386	46497	46737	45406	45529	44808	45105	43508	43706	42691	42892	42558	43204	42542	42888	41305	41461	40563	40851	39176	39415	38428	38465	36901	37098	36232	36409	34986	35140	34701	34849	32094	33624	32743	32774	31468	31587	30921
Nord-Handwerk		44864	0.003909862959601029	44724			44717	44566	45065	45644	46415	46988	47132	49140	49664	48526	48546	50261	50766	50975	51135	51269	51613	51723	51703	51869	52088	52124	52049	52327	52726	52836	52941	53032	53380	53468	53469	53359	53621	53698	53601	53621	53751	53645	53447	53372	53479	53469	53355	53450
Nachrichten aus der Chemie		23663	0.0035669801730610112	24894			25498		24636	25012	25124	24450	24783	24965	25535	25474	25744	26257	26124	25326	25584	25771	26513	25817	26118	26249	27054	26343	143	26895	27380	26803	27287	27504	27725															
Euro		250280	-0.01693725984679064	176558			184954	202681	185770	193703	180170		183195	178659	172342	173374	170534	170446	168549	173361	170275	171964	169498	172923	185355	169624	168871	164264	153650	147077	144456	141104	137261	123993	108760	102457	100279	100520	101508	102363	100346	97291	100294	97251	107556	106835	107917	107435	104835	104374
Pirsch		38568	-0.0038009457693803594	37860			36944	37525	34900	35849	36611	36221	35335	35418	35434	35239	35075	34807	34873	35135	34393	34409	35351	35017	34236	34054	34180	34198	33981	33781	35324	35452	32552	34459	34100	33993	32259	33445	33069	33191	32487	32503	32214	32180	31345	30818	31636	30983	30001	29914
Polizeispiegel		43215	0.007325976010410375				49821	50178	51050	50632	50703	51092	51025	51052	51093	50917	51018	51084	50870	51022	50997	51035	50993	50985	51125	51917	51739	52245	52928	52704	52970	53830	54287	54360	54697	55378	55617	56077	60506	63381	63509	63867	64269	64653	64849	65177	65495	65283	65887	66322
Pharmazeutische Zeitung		36051	-0.0001682750506769655	36186			36135	35418	35668	35637	35713	35659	35849	35891	35970	35802	35954	36052	36142	35907	36037	36089	36209	36019	36203	36129	36158	35810	35806	35744	35854	35651	35679	35702	35746	35462	36194	36221	36379	35899	35870	35955	36062	35701	35702	35588	35680	35269	35309	35191
Position		68781	-0.0008148674130445593	76336			74169	75651	72915	72070	72070	73180	74117	69591	68613	70868	58947	59243	60255	61265	60239	60211	60211	61564	60668	60869	63333	64683	63963	64417	64238	66381		65585	63364	65509	65910	65424	65029	68204	66949	67052	66663	67511	67397	67175	66743	73286	73437	73605
SoVD Zeitung		413720	-0.0006690756107650708	428159			431498	422267	418318	416840	415766	408102	407238	407551	410087	404084	404978	405740	405993	397227	398031	399415	401353	394731	395645	397736	395909	391473	393501	395218	398389	393363	396968	398840	402889	396964	399122	403048	406441	398953	401416	404958	408836	401541	404710	409374	410109	405170	408749	411821
Rundschau für den Lebensmittelhandel		17860	0.006765955973367343	13858			16529	17413	21883	22840	22869	21414	21355	22371	22338	21564	21261	21493	21538	20461	20517	21243	21360	22134	22453	22441	22447	21790	20261	20246	20237	19883	22327	22327	22323	22156	23583	23747	23747	23348	23916	24287	23371	23096	25770	27001	27439	27196	27651	27727
Sicherheitsbeauftragter		36021	-0.0225450643903482	30832			30773	27272	27447	27722	27569	22843	22478	22372	22370	21581	21599	21651	21956	21584	21687	21581	21314	17999	18071	12255	18499	13557	13324	8861	13355	13398	13441	13597	13557	13115	13015	13065	13186	13127	13291	13383	13423	12468	12721	12852	12853	12362	12644	12594
Mobil + Sicher - Das Verkehrswachtmagazin		27467	-0.00591548955186316	26383			25984	25491	25305	25265	25136	24630	24437	24397	24292	23836	23747	23691	23309	22686	22702	32381	22464	22058	21949	21816	21705	21380	21486	21574	21852	21722	21683	21638	21629	21300	21300	21217	21255	20861	20799	20606	20720	20424	20432	20412	20693	20603	20573	20476
Die Schwester/Der Pfleger		34829	0.006733469131805865	34366			33589	33753	33233	32921	32510	31902	31763	31824	31695	31262	31089	49262	48650	48025	47705	47483	47385	50393	50197	49882	49909	49118	49275	48729	48813	48293	48541	47929	47925	47152	47256	46702	46849	46143	46001	45282	45322	44956	45005	44370	44437	43691	43799	43080
Der Steuerzahler		460553	-0.01073427464191493	417021			410637	402703	400702	398897	396092	388251	384155	379738	374427	362932	358430	354566	351743	343135	340028	338403	336828	331337	329150	327597	326012	318642	315878	314549	313127	307608	306004	304711	303092		296316	298053	292523	286931	283743	280737	278085	271764	268659	266539	264120	258729	257056	256131
BauPortal		28457	-0.0015773310453570837	29365			28833	28726	28424	28310	28082	27203	26764	26785	26937	26840	26765	26680	26624	26593	26616	26596	26712	26712	26848	26888	26873	26915	26972	27036	27092	27521	27515	27551	27442	27127	27419	27863	27843	27838	26610	26415	26194	26097	25967	25844	25718	25565	25576	25269
TextilWirtschaft		31299	-0.008813073851316989	28535			27531	27111	26957	26843	26596	25854	26558	26388	26351	26124	25993	25797	25807	25643	25522	25394	25316	25300	24934	24893	24625	24261	23464	22756	22667	22241	22072	21750	21800	21536	21474	21209	21280	20991	20786	20492	20562	20236	20035	19673	19640	19350	19108	18726
Macwelt		45050	-0.008626595166086735	45789			41814	40375	40499	36814	37757	40679	40819	38141	34636	34826	33671	32758	30911	31692	33250	33828	36884	34435	34470	34198	34032	35189	35414	36721	34825	40634	36499	32225	32680	35321	27943	35781	36202	35436	29781	31094	32223	27585	29477	24924	25845	25920	21851	22192
Trucker-Fernfahrer Magazin		66833	-0.009694582374456232	59133			55169	62595	61565	52553	55616	53437	53438	60185	51848	52643	49144	47739	54756	51767	52988	53624	51537	52253	55376	55460	48904	51139	48382	46313	49428	45882	48346	45772	47307	43522	46480	48208	45778	52252	43006	42546	43035	41527	42381	37472	36236	35426	35379	28724
Top Agrar		121004	-0.0018277768881000012	120797			120010	117953	118693	116741	116957	115033	118098	116126	116283	116389	117541	115618	115448	113204	114469	114149	115028	116025	115722	114751	114671	116289	114981	113648	113408	113442	112522	111327	111304	111990	111592	110635	110936	111325	110401	109960	110807	110479	109932	109578	110970	111635	111256	110005
REISE & PREISE		69949	0.00205257052181552	72194			66292	71079	67624	64851	71433	75038	67711	78618	68246	74050	68830	78913	65686	72629	82823	74170	76141	75410	67165	69048	70690	81208	76595	83063	78719	83499	78678	79043	79036	82937	76771	81674	76066	87682	76857	74364	71527	81197	74608	74213	70807	73605	66413	74066
Berliner Zeitung	BZ	229738	-0.011350918664557518	192230			192176	192513	188931	183775	187611	187798	182577	179875	186503	184709	179626	177188	184491	182426	176952	173377	177303	171893	165902	162343	172874	168880	163810	159194	164559	157015	147993	138736	143707	143117	139768	136728	142090	139775	134090	131691	132674	129780	125382	123646	126820	120912	116957	114417
Verkehrs-Rundschau Ausgabe B einschl. Taxi		184177	0.0018065143967531364	176148			177202	177927	179445	181669	182895	188804	190188	191334	191324	192908	192926	196603	197736	198052	198777	198920	198523	203294	202524	201885	202681	201458	201429	201467	203196	200393	199485	199102	199215	198227	197803	197973	199773	200204	199542	198803	199183	197406	196894	196296	197999	197098	195975	194535
Reisemobil international		34505	0.007979124964885936	41730			42138	36882	37501	37628	35596	37556	37305	37936	34852	34965	38415	41612	41024	42393	41775	46222	44906	46804	45820	51635	43779	47263	47327		45067	45700	47663	53505	45306	47034	45840	54383	46754	47396	48923	55956	47778	46364	49272	55446	48728	47410	53003	55364
W&V Werben und Verkaufen		33692	-0.002145208257304179	36026			29682	31154	29726	28773	35051	36370	40303	37134	30545	32021	31858	30356	30315	30924	31168	30791	30825	30717	30720	30191	30423	30429	30261	30235	30316	30536	30754	30320	31117	31343	30610	30489	30725	30409	30433	30696	30896	31156	31617	31549	31636	30662	30074	29132
BW agrar		37812	-0.006946614050745824	34894			34997	34121	34167	34208	34223	33275	33308	33269	33342	32406	32420	32330	32432	31555	31557	31540	31563	30769	30744	30667	30713	29881	29812	29743	29758	28963	28882	28787	28853	28104	28061	28000	27987	27403	27343	27278	27307	26697	26647	26598	26591	25985	25891	25838
Zahnärztliche Mitteilungen		73269	0.002866158429528622	75839			76743	76623	77060	77149	77517	77506	78108	77822	78107	78168	78118	78070	78287	78059	78598	78498	78700	78753	78939	78863	79082	79131	79390	80083	80527	80871	81248	81520	81795	82010	82605	82795	83046	83261	83819	84026	84379	84778	85277	85471	85659	86166	86734	86932
Der Handel		72467	-0.0013715113974151645	76623			74019	73331	75518	71548	73233	72038	77153	77836	63815	70537	71032	67024	69797	70502	70670	71318	58475	70044	68938	72315	67468	70701	45263	41115	38031	66993	71906	70334	71947	70628	70146	70869	72468	71120	70755	69670	71835	70809	70905	70557	69296	68233	68813	68590
Diabetes Ratgeber		1335427	-0.0018045092086156947	1275933			1282950	1267625	1270633	1269300	1286583	1273367	1281734	1286425	1301475	1286825	1290867	1290975	1299608	1290108	1291892	1289667	1297300	1281092	1283317	1282183	1292217	1276283	1275558	1273008	1281667	1265667	1265442	1262950	1268567	1247100	1247833	1246958	1249883	1213283	1213650	1212750	1220125	1188375	1191792	1192358	1198417	1185933	1190975	1191975
Baby und Familie		871273	-0.0025305470878088923	862792			846625	829983	828083	821508	824842	811742	817425	820033	826175	813208	818033	819608	825033	819708	826133	827542	833183	822950	823125	820483	823508	808667	808983	808225	812442	800675	800833	800083	802592	786283	787533	786533	787075	759117	758392	758558	766000	752058	760192	762808	764342	751250	752417	749133
Senioren Ratgeber		2011113	-0.002743531377130664	1904325			1904392	1875342	1877692	1876083	1904408	1878975	1891758	1897417	1930300	1895792	1903850	1904000	1925367	1908308	1912375	1903408	1919658	1885892	1887183	1882908	1901183	1867150	1865842	1860083	1874475	1840708	1839000	1832200	1841042	1798625	1799800	1797925	1806108	1739775	1739192	1736658	1750617	1694875	1702417	1707117	1722592	1700625	1710175	1715900
Junior Kinderzeitschriften		1202950	-0.009811602006155879	1103939			1048486	1034875	1028137	1020504	1009496	966337	976631	963241	953350	953450	961762	964805	970500	969000	964975		952908	939033	945525	930641	925608	905193	894930	885018	875034	861725	840378	827550	818794	801035	794709	786666	780525	768340	756495	746233	733381	720365	712845	707806	699536	691160	686155	683581
Journal für perfektes Haushalten Edeka		362360	-0.07930250860848555	119204			115208	111777	107733	106072	113915	105013	97850	94884	93906	97248	94188	93321	88823	43254	22312	22154	21269	21231	21221	21175	17585	15042	14994	14975	10563	10263	10050	9708	9796	9627	9452	9463	9190	8812	8690	8498	8413	8433	8373	8258	8233	8194	7988	8000
Lukullus		793125	-0.027762255135407383	609700			573550	558087	545138	519823	521406	497513	489078	456390	449725	434340	424059	402863	404746	389417	383434	367668	373897	362438	355761	338866	335079	324381	318871	295620	300021	277952	272362	259555	260675	254065	249039	236868	230093	223945	218600	206707	208622	202253	199150	188344	192961	185983	183373	172610
Bäckerblume Bäckerkurier		364641	-0.03684258768239039	257189			233823	221369	210164	200694	206234	192094	183237	176335	164901	167121	161908	158355	153376	150181	145663	144938	136028	132526	126382	125463	117575	114221	108112	104964	98926	93339	89824	83150	85049	79350	78481	75322	68256	65746	62898	58928	59333	57390	55777	51935	52926	51058	49708	45547
Baby-Post		110211	-0.005724558464746932	105540			101060	99050	98260	96515	96255	99505	97763	97175	97365	101065	97985	98300	97214	96150	96063	94235	93570	93525	92700	92720	91973	90160	95158	100010	98958	92653	91925	90460	92865	91990	89525	88420	87765	86970	69291	49566								
Ratgeber/Meine Apotheke		1126892	0.011503036893682638	1619333			1581568	1578527	1510775	1486228	1547432	1035726	1022507	1018846	1024821	1128260	1071610	1034087	1005618	1038960	1002460	999392	970050	1074866	1099031	1200167	1578170	1980488	2211828	2326290	2511291	2420915	2288005	2188418	2223831	2109170	2039086	2043104	2078705	1943452	1850369	1890029	1832067	1714115	1700325	1703161	1725155	1773592	1798682	1768175
Fit + 50		93237	-0.007874647292238602	74458			65225	77600	91475	80350	78095	91540	85100	83888	81025	85088	83850	82600	81750	80125	79975	74475	77625	77100	77975	74063	75350	70433	68715	63265	61115	62740	65615																	
Neue Apotheken-Illustrierte		1276635	-0.005379560096403449	1409260			1317036	1262790	1232373	1215458	1228765	1201265	1159260	1157593	1182538	1125920	1102790	1072945	1070093	1067742	1102173	970732	964799	983743	988330	949140	939713	1054733	1033605	978968	959950	1060833	1012843	977063	969240	1099670	1047627	1036590	995380	999680	1004200	1016330	1005930	1061430	1028463	1042167	1027367	1005800	1004900	1003540
Ja zum Baby		460778	-0.04133354817739612																																						16667	74147	73602	80702	51775	50515	49535	48685	48370	47820
VDI nachrichten		143384	0.0017850016023667	150238			150775	144856	145800	145728	146998	144208	145253	148274	148923	146855	147948	150019	151629	148313	149414	150996	151787	150064	151069	153408	153532	150572	151893	153877	154903	151357	154218	154560	155945	152450	154357	156241	156770	152775	155428	158148	158632	153507	155915	157661	159348	154118	156758	159028
Die Zeit		452845	0.0024414515904981524	456125			451945	460034	471707	454529	464464	465030	483726	466684	481461	482569	488036	479498	486961	488294	491565	480232	487948	485223	480159	471668	501394	505765	501524	491280	502246	503110	502418	493991	504256	505422	503559	500372	509933	505945	504072	501415	513882	519573	507731	503723	517273	515502	503970	497284
Deutsche Handwerks Zeitung		435292	0.0022195711289491	428191			429307	428675	430452	436175	440838	444843	448140	451744	457444	461556	464825	469023	473305	469425	471126	474370	477396	477812	477035	478012	480222	480287	477223	475559	476042	476091	475944	477510	478764	477457	477993	479112	480950	479822	479218	480222	480864	479637	478623	479598	480325	479247	478981	479611
Rheinischer Merkur		137157	-0.020482566433399057	105311			105476	105534	105587	105545	101648	101211	98380	95300	91506	88796	86635	84538	82021	80908	80948	78751	73219	71772	70353	70456	70494	70532	70052	69125	67843	64062	64356																	
Norddeutsches Handwerk		88845	0.0010267446534683836	85273			85404	85544	86565	87722	88647	89764	90515	91793	92288	92053	92389	92890	93199	93221	93107	93394	93748	93655	93260	93311	93636	93675	93344	93389	93680	94081	93131	93225	93406	93279	92986	93052	93285	93105	92829	92662	92658	92235	91730	91650	91864	91675	91305	91398
Deutsches Handwerksblatt		218398	0.0025718843343593228	215757			216968	217757	218082	220133	223484	225233	226714	228410	229507	230494	231951	234956	238005	238689	238824	239711	240293	239755	238647	239068	239991	240510	240097	241377	242303	244532	244408	246066	248132	248713	248310	249162	250774	250838	250094	251244	251953	239141	238377	238685	240212	241198	240470	240977
Aachener Zeitung/Aachener Nachrichten		161693	-0.006122822326749518	155578			150980	150935	147075	144728	147661	146000	143701	140110	142274	141741	139917	136420	137527	136731	138904	136481	137987	136913	139363	132270	134098	132827	134507	128954	130261	129230	130291	125274	128559	125804	127808	123664	127056	122985	125127	119761	122795	120006	120154	115318	116684	114699	115232	110539
Main-Echo		92005	-0.004125439643868578	87991			87436	86957	85975	85230	86205	86176	85515	84025	85482	84428	84507	83276	84789	83477	83100	81894	83038	82052	81741	81164	81644	80674	80253	79104	80032	78792	78265	77428	78229	77354	76924	76024	76700	75679	76090	75318	76235	75688	75264	74032	74968	73822	73786	72311
Der Tagesspiegel		152778	-0.00516416499290193	139332			139528	136337	137823	134763	137074	136351	137834	134816	137112	136382	137923	134985	137191	136492	138052	135664	138753	137191	138584	135800	138887	135628	138814	136315	133653	128169	126099	121342	120822	121751	122029	119290	118392	117964	121674	118292	116015	113165	114017	114540	115439	113961	113855	110650
Nordbayerischer Kurier		42198	-0.0036721363265784317									40521																37581	37250	37023	36805	36603	36452	36080	35978	35796	35671	35640	35419	35188	36225	36066	35854	35662	35339	35060	35301	34961	34647	34462
Berliner Morgenpost		175939	-0.0077753214063407995	149937			152741	152257	153135	149770	147797	150182	149900	150814	149105	148670	149154	150350	150082	148772	150420	146866	149041	148407	147156	145253	148035	145556	142727	143628	144944	134034	130971	127469	127469	126634	123966	123963	124454	121871	121529	120304	120293	115260	118037	114622	112856	110862	111147	103194
Westfalen-Blatt		133895	-0.002491060632665161	135649			133250	126725	126452	126072	127775	127382	127827	127046	128154	127625	128130	126359	126680	126239	126831	124976	125888	125331	124713	122993	123188	123021	123415	121467	121017	121888	121796	120515	121756	119777	119672	118423	119314	117067	121467	120034	120708	119053	119556	117900	118839	117520	117824	115604
General-Anzeiger Bonn		96981	-0.005064516846800846					89424	88127	86161	89083	88625	89479	87509	90277	89932	88717	85419	86996	86652	85351	82826	85089	84458	83317	80115	82176	82511	81171	79643	81611	81829	80797	78463	80920	80073	78915	76906	79888	78633	76978	74724	77296	76294	75573	72924	74663	73968	73202	70163
Neue Westfälische		261943	-0.0021004604838459613									254143	252659	248690	252338	251215	252177	247522	249942	248763	249752	244578	248348	247452	248382	242034	245936	244060	246517	239066	241702	240325	243028	237809	244021	238303	236947	233639	240779	234318	243392	237945	243416	239634	239265	233457	237662	234374	233450	226695
Badisches Tagblatt		40551	-0.0036961311279537007	39520			38961	38980	38495	38081	38297	38312	38015	37583	37833	37687	37399	37007	37206	37108	36867	36548	36771	36613	36245	35830	35951	35915	35674	35156	35394	35440	35031	34596	34786	34741	34337	33920	34094	34036	34385	33952	34141	34396	34043	33712	33747	33895	33505	33147
Handelsblatt		155259	-0.003494941257293664	144912			148319	144326	143024	141658	146706	143582	143591	140778	142964	143986	141344	141565	142043	145784	142998	143415	143978	147839	145103	144650	145882	146164	138301	135153	139102	136920	136892	136612	136625	136851	135895	137602	136820	136687	138039	137725	138645	140728	124600	115254	115345	121582	121334	116498
Rheinische Post	RP	450873	-0.005940174679496159	416792			411686	412418	405204	400346	405655	402460	400783	400541	402176	399215	397323	390746	397417	395558	388791	383374	390873	391071	388444	382193	387143	383367	381800	379023	384724	356388	354728	351217	354079	348835	346856	342923	345623	340870	343952	338415	342807	336216	332767	325672	328253	325888	321056	313160
Esslinger Zeitung		45758	-0.001861886424252304	45635			45848	44872	44830	43882	45046	44642	43999	43527	44635	44105	43214	42986	43825	43483	42841	42833	43901	43386	42687	42403	43354	43143	42597	41995	43077	42474	42887	42311	43280	42047	42638	41627	43539	42225	42211	41479	43105	42079	41801	41047	42042	41650	41272	40523
shp Schleswig-Holstein-Presse		352967	-0.008385405005380674	345170			342105	340621	338978	340403	339487	337306	336346	336701	336304	252224	254738	251205	254311	250339	251661	249331	252366	246918	249009	243874	244921	247823	250443	242738	243738	254756	257115	246722	249336	246638	254144	241814	244175	240483	256446	244039	248628	246714	251918	242537	247083	242920	246462	234187
Frankfurter Allgemeine Zeitung	FAZ	400465	-0.0031701741404690106	379101			388507	386196	379714	377720	377262	373425	375772	377483	367076	370777	363465	362579	365484	364525	361541	360915	368470	368671	366478	366844	373393	369051	369690	367535	370406	367983	365939	362387	363620	362460	360859	360677	360446	355260	354311	354317	353010	338478	334263	334928	329705	316524	306779	305747
Badische Zeitung		156880	-0.0018491238532515476				154897	155019	153500	150593	154693	152001	152084	149264	152896	150028	151291	147460	151401	148204	149689	146079	149640	149629	148074	144291	149504	148060	149155	145399	148278	147624	147651	142789	147298	145453	145067	141646	145563	143846	144130	139818	144149	145322	144990	141503	144967	143923	142749	139781
Frankfurter Rundschau	FR	214334	-0.01267678167706778	185865			182051	181363	181207	174940	171887	171822	169364	167449	161550	161301	158586	156031	150062	150031	151549	152166	152558	153724	153247	150816	152332	152119	151649	149779	144343	142357	136714	135521	129786	124605	122519	119559	119242	120094	118974	117996	107676	87136						
Goslarsche Zeitung		32030	-0.005234651024848991	30660			30217	30077	29852	29504	29355	29209	28847	28877	28729	28416	28471	28174	28173	28121	27844	27690	27649	27560	27535	27251	27151	27121	27112	26579	26780	26518	26300	26288	26191	25974	25825	25634	25753	25323	25318	25634	25188	24652	24233	24062	24017	24043	23933	23935
Göttinger Tageblatt		50173	-0.00537016922164352	47624			46838	46865	46293	45494	45692	45849	45422	44455	44833	44676	44944	43960	44093	43996	43846	43122	43241	43784	43195	42679	42525	42578	42447	41771	41666	41595	41696	41414	41189	40885	40902	40286	40029	40171	31780	39411	39055	39117	38586	37875	38017	37262	37334	36878
Gießener Allgemeine		65716	-0.004265436828046066	62154			61493	61412	61087	60401	61235	60954	60942	60345	60928	60582	60250	59550	59974	59837	59446	58704	59053	58794	58347	57418	57775	57616	57258	56576	56757	56613	56180	55399	55863	55603	55075	54496	54760	54523	54078	53209	53693	53400	52902	52186	52373	52104	51392	50557
HAZ Total		634313	-0.0043936351282137815	612815			598382	601965	591424	584594	587218	589729	582927	577381	578789	579950	574812	571965	570701	572041	567733	562693	563590	563846	558801	552816	554171	556068	549957	545617	545261	544496	539974	534429	534551	535782	529502	523984	522434	518647	516984	509957	511451	513587	508792	502862	504318	502898	497312	489320
Frankenpost		75016	-0.004785057982280409				72565	71495	69907	68575	69654	69288	68888	67549	68331	67331	66901	66000	66808	65869	65463	65188	66324	64564	65133	63756	64754	64354	64725	62804	64004	62698	62951	61240	63698	62521	61922	60095	62042	61227	61610	59137	62125	61113	60738	57125	57830	56699	56162	55451
Heilbronner Stimme		103500	-0.003305535366786181	99142			99174	98394	96811	95749	98186	97972	97366	96031	100174	97909	96506	95043	96131	96575	95616	94277	94622	96108	94976	92241	93110	95016	93199	90924	92323	93437	91604	89584	90851	91814	91874	87338	89156	90092	89142	86245	87952	88931	87557	84730	87222	87960	87192	83980
BILD am Sonntag	BamS	2532444	-0.013092741132354572	2193390			2074359	2036054	2108473	2161502	2022841	1926685	1998201	2042128	1863066	1810086	1893880	2014352	1800377	1754765	1891139	1873354	1703553	1680196	1795872	1780934	1620629	1620282	1795872	1737513	1577764	1509618	1643219	1704852	1483046	1488378	1525480	1514674	1386699	1339351	1393828	1398186	1286032	1235011	1280781	1308692	1189060	1175405	1191109	1196651
Hamburger Abendblatt		322127	-0.00939111443937059	286111			283383	283424	279142	272652	279261	276398	270011	265189	268101	262986	260455	255149		257461	254776	249076	253125	254385	250763	248808	242688	245843	239498	235178	233754	235044	229802	220147	219241	220162	215524	211771	210987	210312	205219	204839	203182	200740	196951	195914	197940	192356	188749	
Welt am Sonntag	WamS	403966	-0.00007606315694886923	402705			398221	401744	405804	402694	401074	404073	405507	404177	403009	401761	409035	403619	406869	402608	404343	402832	409729	404291	402069	401671	400223	401776	402882	403575	401931	402326	400907	401620	402287															
Bild		4495848	-0.010530602683084558	3976023			3811785	3781313	3867080	3881961	3736371	3654734	3761497	3829223	3609427	3545215	3599652	3716330	3439352	3444977	3499229	3547644	3328279	3326202	3401491	3335622	3141974	3155751	3233196	3299728	3030510	3014102	3115077	3098254	2900355	2855893	2908334	2898086	2702206	2671363	2752242	2698383	2521054							
Kneipp Journal aktiv & gesund		116617	-0.003823019974137478	109075			111322	108033	109469	110209	110780	107288	108098	108578	109303	106323	107210	107903	108361	104881	105299	105804	106566	103180	104213	105359	105961	102378	103150	104017	105051	101535	101961	102470	102832	98993	99484	99676	99863	96425	97154	97622	98060	94072	94730	95210	95601	92116	92807	93359
handwerk magazin		41600	-0.009047050032569691	37355			36019	34895	34601	34072	33634	35192	34792	34858	34918	36496	36432	36562	35886	35082	34639	34033	33594	32835	32070	31552	31012	30053	29650	30176	31662	31355	30776	28876	27984	26808	27177	27205	27032	26269	25750	28587	27335	24730	26966	26516	26155	25781	25422	25019
Auto & Reise		95877	-0.00048345014986546445	101651			103160	101969	100914	99263	98712	97243	98203	98185	97803	96783	96336	95116	94667	93331	92609	91744	91204	89824	89978	89744	89390	88258	86935	85667	85115	84190	83914	84762	86040	87175	88283	89531	90328	92234	93374	95207	96456	97446	98901	100519	101623	103211	104552	106152
Frau im Leben		165938	-0.005652917098435838	152097			160115	169213	157677	152601	149710	138849	143872	140018	138267	139538	156152	152861	146666	142230	140114	143460	136125	138317	140399	142231	145831	137837	136335	135036	135663	127893	126110	132392	137784	139526	133956	134824	131310	134577	129039	136237	131944	134098	127002	129002	125983	113480	109615	100890
leben und erziehen		140504	-0.0027021743862195896	133602			125575	144794	135959	123882	134796	138612	137851	121292	128530	133649	127978	130009	147174	132987	133104	130901	134230	128328	130032	133811	131939	130507	130616	123360	128711	132319	122450	129043	132828	121737	123864	128917	132023	117470	111749	134761	130577	112806	108208	132281	132783	105615	100464	134030
KirchenZeitung für das Bistum Aachen		55246	-0.010378349244771526	47125			47653	48123	47774	47867	47920	47058	46525	46202	45777	44255	43154	42584	42861	42990	42963	42811	42247	41487	40944	40667	40715	39585	38671	37982	37865	37032	36472	35964	35634	34822	34677	35144	34935	34957	34224	33780	34019	33476	34127	32650	32496	31854	31226	30580
Madame		104251	-0.0006077271589921914	95985			102963	105913	105672	109262	109738	100080	102119	111368	104405	97705	100307	95484	106196	106214	101330	106761	105173	100666	95373	106272	102398	97247	100500	102376	102489	101022	100034	103374	103237	92477	100639	100675	101376	95037	102392	99674	101253	100413	100132	102898	101069	103934	104224	107272
Off Road		113376	-0.01868856473023739	93400										79731	73449	70733	82856	72381	80513	70580	63647	67430	64026	63081	71228	61564	65261	58648	63192	63816	52516	56901	57077	55136	51428	56222	51299	51441	50976	55780	49446	45058	44843	43754	48184	43495	38324	39679	39677	38083
Die Aktuelle		521498	-0.007089570918269983	499172			511219	543876	500341	488730	457845	498379	465283	466179	437489	429277	420943	447071	431283	422106	417062	421201	400737	386356	383368	397515	371507	390362	373196	396219	388275	393829	398041	400830	372706	384709	385702	411555	367783	393682	376172	396853	355598	382813	382072	397653	356830	374445	371693	381503
Spotlight		141872	-0.015184165965880353	125382			99721	122956	109727	103382	101901	118784	107359	105875	94499	115830	104520	101091	93384	113101	100496	99044	92138	107842	93150	85643	79201	96504	84543	81914	67146	92293	75901	71778	64243	84832	70282	71203	56870	80014	66798	63333	63626	81541	67150	63880	56605	73380	61165	58793
